"camp.name","state","lat","long","date","ghff.count","bff.count","lrff.count","ff.presence","sff.count","ff.count","ghff.presence","bff.presence","lrff.presence","sff.presence","season","year_season","year","fire_rel","tot.hab","wint.hab","rel_fire","tot.hab.burn","prop.tot.burn","wint.hab.burn","prop.wint.burn","dist.fire.m"
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-09-20,200,500,0,1,0,700,1,1,0,0,"spring","2013_spring",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-10-18,150,500,2500,1,0,3150,1,1,1,0,"spring","2013_spring",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-07-16,170,380,0,1,0,550,1,1,0,0,"winter","2013_winter",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-12-20,0,500,1300,1,0,1800,0,1,1,0,"summer","2013_summer",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2014-01-17,0,200,300,1,0,500,0,1,1,0,"summer","2014_summer",2014,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2014-02-21,0,100,150,1,0,250,0,1,1,0,"summer","2014_summer",2014,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Oakey - Campbell St","QLD",-27.43556,151.720408,2013-11-14,0,450,900,1,0,1350,0,1,1,0,"spring","2013_spring",2013,1,85948.872735405,23635.764195202,"post",8028.627487275,0.0854313795137255,2702.922836868,0.102621775853023,7480
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2013-06-21,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,202096.518191441,54125.9346528442,"post",10154.3681941648,0.0478413464701245,2631.6057307788,0.0463657465244588,2817.37466447045
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,202096.518191441,54125.9346528442,"post",10154.3681941648,0.0478413464701245,2631.6057307788,0.0463657465244588,2817.37466447045
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2014-01-17,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,202096.518191441,54125.9346528442,"post",10154.3681941648,0.0478413464701245,2631.6057307788,0.0463657465244588,2817.37466447045
"Ormeau, Carob Court","QLD",-27.77576,153.242894,2013-05-16,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,202096.518191441,54125.9346528442,"post",10154.3681941648,0.0478413464701245,2631.6057307788,0.0463657465244588,2817.37466447045
"Palm Beach, M1","QLD",-28.120363,153.460078,2013-05-17,0,70,0,1,0,70,0,1,0,0,"autumn","2013_autumn",2013,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2013-08-19,0,80,0,1,0,80,0,1,0,0,"winter","2013_winter",2013,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2013-09-20,0,50,0,1,0,50,0,1,0,0,"spring","2013_spring",2013,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2013-10-21,0,100,0,1,0,100,0,1,0,0,"spring","2013_spring",2013,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2013-06-21,0,170,0,1,0,170,0,1,0,0,"winter","2013_winter",2013,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2013-12-19,0,100,0,1,0,100,0,1,0,0,"summer","2013_summer",2013,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2014-01-17,0,100,0,1,0,100,0,1,0,0,"summer","2014_summer",2014,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2014-02-21,20,60,0,1,0,80,1,1,0,0,"summer","2014_summer",2014,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palm Beach, M1","QLD",-28.120363,153.460078,2013-11-14,0,120,0,1,0,120,0,1,0,0,"spring","2013_spring",2013,1,199588.063084532,38737.636773021,"post",1725.7314473842,0.00857234573217786,612.741648799,0.0155714296373636,14985.8600020152
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-06-20,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-07-22,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-08-20,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-09-26,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-10-21,700,300,0,1,0,1000,1,1,0,0,"spring","2013_spring",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-11-15,1600,2400,0,1,0,4000,1,1,0,0,"spring","2013_spring",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-12-18,1000,1500,0,1,0,2500,1,1,0,0,"summer","2013_summer",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2014-01-20,600,1400,0,1,0,2000,1,1,0,0,"summer","2014_summer",2014,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2014-02-21,660,805,0,1,0,1465,1,1,0,0,"summer","2014_summer",2014,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Palmwoods, Dunning Street","QLD",-26.690983,152.953975,2013-05-16,1000,1000,0,1,0,2000,1,1,0,0,"autumn","2013_autumn",2013,1,304239.245994373,107046.805737537,"post",9669.13962620666,0.0308024253862836,5605.559228103,0.0497598006913814,1760
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-03-14,1700,4250,2550,1,0,8500,1,1,1,0,"autumn","2013_autumn",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-04-19,0,4000,0,1,0,4000,0,1,0,0,"autumn","2013_autumn",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-05-16,3000,2000,0,1,0,5000,1,1,0,0,"autumn","2013_autumn",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-07-19,2500,500,0,1,0,3000,1,1,0,0,"winter","2013_winter",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-08-16,15200,3800,0,1,0,19000,1,1,0,0,"winter","2013_winter",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-09-20,2500,500,0,1,0,3000,1,1,0,0,"spring","2013_spring",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-10-18,2000,250,0,1,0,2250,1,1,0,0,"spring","2013_spring",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-12-18,800,350,200,1,0,1350,1,1,1,0,"summer","2013_summer",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2014-01-17,300,20,0,1,0,320,1,1,0,0,"summer","2014_summer",2014,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2014-02-21,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Parkinson, Avondale Crescent","QLD",-27.63034,153.033682,2013-06-21,2560,640,0,1,0,3200,1,1,0,0,"winter","2013_winter",2013,1,222590.160824551,74261.552873971,"post",10449.0354163645,0.0448381027093928,2972.255887289,0.0384838704054676,2200
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-03-18,0,500,100,1,0,600,0,1,1,0,"autumn","2013_autumn",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-04-19,100,500,0,1,0,600,1,1,0,0,"autumn","2013_autumn",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-06-24,300,700,0,1,0,1000,1,1,0,0,"winter","2013_winter",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-07-18,200,700,0,1,0,900,1,1,0,0,"winter","2013_winter",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-08-19,400,600,0,1,0,1000,1,1,0,0,"winter","2013_winter",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-05-16,100,200,0,1,0,300,1,1,0,0,"autumn","2013_autumn",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-10-18,200,1000,1500,1,0,2700,1,1,1,0,"spring","2013_spring",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-12-13,200,5000,10000,1,0,15200,1,1,1,0,"summer","2013_summer",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2014-01-17,10,50,2000,1,0,2060,1,1,1,0,"summer","2014_summer",2014,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-09-23,500,500,0,1,0,1000,1,1,0,0,"spring","2013_spring",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2013-11-15,750,1250,500,1,0,2500,1,1,1,0,"spring","2013_spring",2013,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redbank (Pan Pacific Peace Garden)","QLD",-27.599624,152.880163,2014-02-21,0,0,0,0,0,0,0,0,0,0,"summer","2014_summer",2014,1,208719.219254975,75564.848232584,"post",10097.2501568825,0.0461448362823064,3003.461598185,0.0382273922482774,3111.26983722081
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2013-03-15,0,1200,800,1,0,2000,0,1,1,0,"autumn","2013_autumn",2013,1,234738.842473044,89087.1741484956,"post",6041.47615143186,0.0250912374646959,2295.5298802524,0.025119960113352,10271.9034263373
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2013-08-16,300,700,0,1,0,1000,1,1,0,0,"winter","2013_winter",2013,1,234738.842473044,89087.1741484956,"post",6041.47615143186,0.0250912374646959,2295.5298802524,0.025119960113352,10271.9034263373
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2013-04-19,0,2000,0,1,0,2000,0,1,0,0,"autumn","2013_autumn",2013,1,234738.842473044,89087.1741484956,"post",6041.47615143186,0.0250912374646959,2295.5298802524,0.025119960113352,10271.9034263373
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2013-05-17,0,1620,180,1,0,1800,0,1,1,0,"autumn","2013_autumn",2013,1,234738.842473044,89087.1741484956,"post",6041.47615143186,0.0250912374646959,2295.5298802524,0.025119960113352,10271.9034263373
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2013-06-21,0,1500,0,1,0,1500,0,1,0,0,"winter","2013_winter",2013,1,234738.842473044,89087.1741484956,"post",6041.47615143186,0.0250912374646959,2295.5298802524,0.025119960113352,10271.9034263373
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2013-11-15,540,1260,0,1,0,1800,1,1,0,0,"spring","2013_spring",2013,1,234738.842473044,89087.1741484956,"post",6041.47615143186,0.0250912374646959,2295.5298802524,0.025119960113352,10271.9034263373
"Redcliffe Botanic Gardens","QLD",-27.23145,153.098752,2014-02-21,0,2500,1000,1,0,3500,0,1,1,0,"summer","2014_summer",2014,1,234738.842473044,89087.1741484956,"post",6041.47615143186,0.0250912374646959,2295.5298802524,0.025119960113352,10271.9034263373
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-04-19,0,150,0,1,0,150,0,1,0,0,"autumn","2013_autumn",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-03-15,60,240,0,1,0,300,1,1,0,0,"autumn","2013_autumn",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-09-20,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-10-18,180,120,0,1,0,300,1,1,0,0,"spring","2013_spring",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-11-22,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-12-20,0,50,0,1,0,50,0,1,0,0,"summer","2013_summer",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-05-17,0,60,0,1,0,60,0,1,0,0,"autumn","2013_autumn",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-06-21,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Junee Street Wetlands","QLD",-27.642088,153.308533,2013-07-19,0,60,0,1,0,60,0,1,0,0,"winter","2013_winter",2013,1,153684.756893436,47485.0101518118,"post",7009.3785591058,0.0436193800064091,2515.4460898283,0.050308462740255,3984.36946078046
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-03-15,800,1200,0,1,0,2000,1,1,0,0,"autumn","2013_autumn",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-07-19,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-04-19,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-05-17,0,0,0,0,0,0,0,0,0,0,"autumn","2013_autumn",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-06-21,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-11-22,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-12-20,0,0,0,0,0,0,0,0,0,0,"summer","2013_summer",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-08-16,0,0,0,0,0,0,0,0,0,0,"winter","2013_winter",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
"Redland Bay, Orchard Beach Wetlands (The Boulevard","QLD",-27.624741,153.310132,2013-09-20,0,0,0,0,0,0,0,0,0,0,"spring","2013_spring",2013,1,150976.046091169,47130.0526338608,"post",7218.1088642328,0.0456281641143298,2580.5081449793,0.0519106625342622,5316.54022838161
